Subsystem;FlagDR;Name;Role;Module1;Module2;Module3;
Sucrose and Fructosides utilization HMP;1;BfrY;Predicted fructosides ABC transporter, ATP-binding protein;Carbohydrate metabolism;Sucrose and Fructooligosaccharides utilization;Sucrose and Fructooligosaccharides uptake;
Sucrose and Fructosides utilization HMP;1;BfrZ;Predicted fructosides ABC transporter, permease protein;Carbohydrate metabolism;Sucrose and Fructooligosaccharides utilization;Sucrose and Fructooligosaccharides uptake;
Sucrose and Fructosides utilization HMP;1;BfrB;Predicted fructosides ABC transporter, substrate-binding protein BfrB;Carbohydrate metabolism;Sucrose and Fructooligosaccharides utilization;Sucrose and Fructooligosaccharides uptake;
Sucrose and Fructosides utilization HMP;1;BfrC;Predicted fructosides ABC transporter, permease protein BfrC;Carbohydrate metabolism;Sucrose and Fructooligosaccharides utilization;Sucrose and Fructooligosaccharides uptake;
Sucrose and Fructosides utilization HMP;1;BfrD;Predicted fructosides ABC transporter, permease protein BfrD;Carbohydrate metabolism;Sucrose and Fructooligosaccharides utilization;Sucrose and Fructooligosaccharides uptake;
Sucrose and Fructosides utilization HMP;1;BfrB2;Predicted fructosides ABC transporter, substrate-binding protein BfrB2;Carbohydrate metabolism;Sucrose and Fructooligosaccharides utilization;Sucrose and Fructooligosaccharides uptake;
Sucrose and Fructosides utilization HMP;1;BfrC2;Predicted fructosides ABC transporter, permease protein BfrC2;Carbohydrate metabolism;Sucrose and Fructooligosaccharides utilization;Sucrose and Fructooligosaccharides uptake;
Sucrose and Fructosides utilization HMP;1;BfrD2;Predicted fructosides ABC transporter, permease protein BfrD2;Carbohydrate metabolism;Sucrose and Fructooligosaccharides utilization;Sucrose and Fructooligosaccharides uptake;
Sucrose and Fructosides utilization HMP;1;BfrB3;Predicted fructosides ABC transporter, substrate-binding protein BfrB3;Carbohydrate metabolism;Sucrose and Fructooligosaccharides utilization;Sucrose and Fructooligosaccharides uptake;
Sucrose and Fructosides utilization HMP;1;BfrC3;Predicted fructosides ABC transporter, permease protein BfrC3;Carbohydrate metabolism;Sucrose and Fructooligosaccharides utilization;Sucrose and Fructooligosaccharides uptake;
Sucrose and Fructosides utilization HMP;1;BfrD3;Predicted fructosides ABC transporter, permease protein BfrD3;Carbohydrate metabolism;Sucrose and Fructooligosaccharides utilization;Sucrose and Fructooligosaccharides uptake;
Sucrose and Fructosides utilization HMP;1;SusC_fos;SusC, outer membrane protein involved in FOS binding;Carbohydrate metabolism;Sucrose and Fructooligosaccharides utilization;Sucrose and Fructooligosaccharides uptake;
Sucrose and Fructosides utilization HMP;1;SusD_fos;SusD, outer membrane protein involved in FOS binding;Carbohydrate metabolism;Sucrose and Fructooligosaccharides utilization;Sucrose and Fructooligosaccharides uptake;
Sucrose and Fructosides utilization HMP;0;ScrR;Sucrose operon repressor ScrR, LacI family;Carbohydrate metabolism;Sucrose and Fructooligosaccharides utilization;Sucrose and Fructooligosaccharides regulation;
Sucrose and Fructosides utilization HMP;0;CsrR;Sucrose specific transcriptional regulator CscR, LacI family;Carbohydrate metabolism;Sucrose and Fructooligosaccharides utilization;Sucrose and Fructooligosaccharides regulation;
Sucrose and Fructosides utilization HMP;0;BfrR;Transcriptional regulator of FOS utilization, LacI family;Carbohydrate metabolism;Sucrose and Fructooligosaccharides utilization;Sucrose and Fructooligosaccharides regulation;
Sucrose and Fructosides utilization HMP;0;BfrR2;Putative transcriptional regulator of fructooligosaccharide utilization, LacI-family;Carbohydrate metabolism;Sucrose and Fructooligosaccharides utilization;Sucrose and Fructooligosaccharides regulation;
Sucrose and Fructosides utilization HMP;0;BfrR3;Putative transcriptional regulator of fructooligosaccharide utilization 2, LacI-family;Carbohydrate metabolism;Sucrose and Fructooligosaccharides utilization;Sucrose and Fructooligosaccharides regulation;
Sucrose and Fructosides utilization HMP;0;BfrR4;Putative transcriptional regulator of fructooligosaccharide utilization 3, LacI-family;Carbohydrate metabolism;Sucrose and Fructooligosaccharides utilization;Sucrose and Fructooligosaccharides regulation;
Sucrose and Fructosides utilization HMP;0;BfrR5;Putative transcriptional regulator of sucrose/fructooligosaccharide utilization, LacI-family;Carbohydrate metabolism;Sucrose and Fructooligosaccharides utilization;Sucrose and Fructooligosaccharides regulation;
Sucrose and Fructosides utilization HMP;0;HTCS_fos;DNA-binding response regulator for FOS utilization, AraC family;Carbohydrate metabolism;Sucrose and Fructooligosaccharides utilization;Sucrose and Fructooligosaccharides regulation;
Trehalose utilization HMP;1;TreA;Trehalase (EC 3.2.1.28);Carbohydrate metabolism;Trehalose utilization;Trehalose catabolism;
Trehalose utilization HMP;1;TreF;Cytoplasmic trehalase (EC 3.2.1.28);Carbohydrate metabolism;Trehalose utilization;Trehalose catabolism;
Trehalose utilization HMP;1;TP;Trehalose phosphorylase (EC 2.4.1.64);Carbohydrate metabolism;Trehalose utilization;Trehalose catabolism;
Trehalose utilization HMP;1;TPP;Trehalose 6-phosphate phosphorylase (EC 2.4.1.216);Carbohydrate metabolism;Trehalose utilization;Trehalose catabolism;
Trehalose utilization HMP;1;TreC;Trehalose-6-phosphate hydrolase (EC 3.2.1.93);Carbohydrate metabolism;Trehalose utilization;Trehalose catabolism;
Trehalose utilization HMP;1;TreP1;Predicted trehalose permease, MFS family, FucP subfamily;Carbohydrate metabolism;Trehalose utilization;Trehalose uptake;
Trehalose utilization HMP;1;TreP2;Predicted trehalose permease, MFS family;Carbohydrate metabolism;Trehalose utilization;Trehalose uptake;
Trehalose utilization HMP;1;TreP3;Predicted trehalose permease, DMT subfamily;Carbohydrate metabolism;Trehalose utilization;Trehalose uptake;
Trehalose utilization HMP;1;TreB_b;PTS system, trehalose-specific IIB component (EC 2.7.1.69);Carbohydrate metabolism;Trehalose utilization;Trehalose uptake;
Trehalose utilization HMP;1;TreB_c;PTS system, trehalose-specific IIC component (EC 2.7.1.69);Carbohydrate metabolism;Trehalose utilization;Trehalose uptake;
Trehalose utilization HMP;1;TreB_a;PTS system, trehalose-specific IIA component (EC 2.7.1.69);Carbohydrate metabolism;Trehalose utilization;Trehalose uptake;
Trehalose utilization HMP;1;TreB_d;PTS system, trehalose-specific IID component (EC 2.7.1.69);Carbohydrate metabolism;Trehalose utilization;Trehalose uptake;
Trehalose utilization HMP;1;Pgm;Beta-phosphoglucomutase (EC 5.4.2.6);Carbohydrate metabolism;Maltose and Maltodextrin utilization;Maltose and Maltodextrin catabolism;
Trehalose utilization HMP;0;TreR1;Trehalose operon transcriptional repressor;Carbohydrate metabolism;Trehalose utilization;Trehalose regulation;
Trehalose utilization HMP;0;TreR2;Transcriptional regulator of trehalose utilization, LacI family;Carbohydrate metabolism;Trehalose utilization;Trehalose regulation;
Trehalose utilization HMP;0;TreR3;Probable transcriptional regulator of trehalose utilization, LuxR family;Carbohydrate metabolism;Trehalose utilization;Trehalose regulation;
N-Acetylglucosamine HMP;1;NagK;Predicted N-acetyl-glucosamine kinase 2, ROK family (EC 2.7.1.59);Carbohydrate metabolism;N-acetylmuramic acid utilization;N-acetylmuramic acid catabolism;
N-Acetylglucosamine HMP;1;NagK2;N-acetylglucosamine kinase of eukaryotic type (EC 2.7.1.59);Carbohydrate metabolism;N-acetylmuramic acid utilization;N-acetylmuramic acid catabolism;
N-Acetylglucosamine HMP;1;NagK3;predicted N-acetylglucosamine kinase, glucokinase-like (EC 2.7.1.59);Carbohydrate metabolism;N-acetylmuramic acid utilization;N-acetylmuramic acid catabolism;
N-Acetylglucosamine HMP;1;RokA;N-acetylglucosamine kinase, glucokinase-like (EC 2.7.1.59);Carbohydrate metabolism;Sialic acid and N-acetylmannosamine utilization;Sialic acid catabolism;
N-Acetylglucosamine HMP;1;NagK4;Predicted N-acetyl-glucosamine kinase, ROK family (EC 2.7.1.59);Carbohydrate metabolism;N-acetylmuramic acid utilization;N-acetylmuramic acid catabolism;
N-Acetylglucosamine HMP;1;NagA;N-acetylglucosamine-6-phosphate deacetylase (EC 3.5.1.25);Carbohydrate metabolism;N-acetylmuramic acid utilization;N-acetylmuramic acid catabolism;
N-Acetylglucosamine HMP;1;NagA2;predicted N-acetylglucosamine-6-phosphate deacetylase (EC 3.5.1.25);Carbohydrate metabolism;N-acetylmuramic acid utilization;N-acetylmuramic acid catabolism;
N-Acetylglucosamine HMP;1;NagB;Glucosamine-6-phosphate deaminase (EC 3.5.99.6);Carbohydrate metabolism;N-acetylmuramic acid utilization;N-acetylmuramic acid catabolism;
N-Acetylglucosamine HMP;1;NagB2;Glucosamine-6-phosphate deaminase [isomerizing], alternative (EC 3.5.99.6);Carbohydrate metabolism;N-acetylmuramic acid utilization;N-acetylmuramic acid catabolism;
N-Acetylglucosamine HMP;1;GlmM;Phosphoglucosamine mutase (EC 5.4.2.10);Carbohydrate metabolism;N-Acetylglucosamine, Chitobiose and Lacto-N-biose utilization;N-Acetylglucosamine, Chitobiose and Lacto-N-biose catabolism;
N-Acetylglucosamine HMP;1;Pgm3;GlcNAc phosphomutase (EC 5.4.2.3);Carbohydrate metabolism;N-Acetylglucosamine, Chitobiose and Lacto-N-biose utilization;N-Acetylglucosamine, Chitobiose and Lacto-N-biose catabolism;
N-Acetylglucosamine HMP;1;NagEa;PTS system, N-acetylglucosamine-specific IIA component (EC 2.7.1.69);Carbohydrate metabolism;N-Acetylglucosamine, Chitobiose and Lacto-N-biose utilization;N-Acetylglucosamine, Chitobiose and Lacto-N-biose uptake;
N-Acetylglucosamine HMP;1;NagEb;PTS system, N-acetylglucosamine-specific IIB component (EC 2.7.1.69);Carbohydrate metabolism;N-Acetylglucosamine, Chitobiose and Lacto-N-biose utilization;N-Acetylglucosamine, Chitobiose and Lacto-N-biose uptake;
N-Acetylglucosamine HMP;1;NagEc;PTS system, N-acetylglucosamine-specific IIC component (EC 2.7.1.69);Carbohydrate metabolism;N-Acetylglucosamine, Chitobiose and Lacto-N-biose utilization;N-Acetylglucosamine, Chitobiose and Lacto-N-biose uptake;
N-Acetylglucosamine HMP;1;NagP;N-acetyl glucosamine transporter, NagP;Carbohydrate metabolism;N-Acetylglucosamine, Chitobiose and Lacto-N-biose utilization;N-Acetylglucosamine, Chitobiose and Lacto-N-biose uptake;
N-Acetylglucosamine HMP;1;NagP2;Predicted N-acetylglucosamine transporter, GGP family;Carbohydrate metabolism;N-Acetylglucosamine, Chitobiose and Lacto-N-biose utilization;N-Acetylglucosamine, Chitobiose and Lacto-N-biose uptake;
N-Acetylglucosamine HMP;1;NagX;N-acetylglucosamine related transporter, NagX;Carbohydrate metabolism;N-acetylmuramic acid utilization;N-acetylmuramic acid catabolism;
N-Acetylglucosamine HMP;1;NagTs;N-Acetyl-D-glucosamine ABC transport system, sugar-binding protein;Carbohydrate metabolism;N-Acetylglucosamine, Chitobiose and Lacto-N-biose utilization;N-Acetylglucosamine, Chitobiose and Lacto-N-biose uptake;
N-Acetylglucosamine HMP;1;NagTp1;N-Acetyl-D-glucosamine ABC transport system, permease protein 1;Carbohydrate metabolism;N-Acetylglucosamine, Chitobiose and Lacto-N-biose utilization;N-Acetylglucosamine, Chitobiose and Lacto-N-biose uptake;
N-Acetylglucosamine HMP;1;NagTp2;N-Acetyl-D-glucosamine ABC transport system, permease protein 2;Carbohydrate metabolism;N-Acetylglucosamine, Chitobiose and Lacto-N-biose utilization;N-Acetylglucosamine, Chitobiose and Lacto-N-biose uptake;
N-Acetylglucosamine HMP;1;NagTa;N-Acetyl-D-glucosamine ABC transport system ATP-binding protein;Carbohydrate metabolism;N-Acetylglucosamine, Chitobiose and Lacto-N-biose utilization;N-Acetylglucosamine, Chitobiose and Lacto-N-biose uptake;
N-Acetylglucosamine HMP;1;NamLa;PTS system, mannose/N-acetylglucosamine-specific IIA component;Carbohydrate metabolism;N-Acetylglucosamine, Chitobiose and Lacto-N-biose utilization;N-Acetylglucosamine, Chitobiose and Lacto-N-biose uptake;
N-Acetylglucosamine HMP;1;NamLb;PTS system, mannose/N-acetylglucosamine-specific IIB component (EC 2.7.1.69);Carbohydrate metabolism;N-Acetylglucosamine, Chitobiose and Lacto-N-biose utilization;N-Acetylglucosamine, Chitobiose and Lacto-N-biose uptake;
N-Acetylglucosamine HMP;1;NamM;PTS system, mannose/N-acetylglucosamine-specific IIC component;Carbohydrate metabolism;N-Acetylglucosamine, Chitobiose and Lacto-N-biose utilization;N-Acetylglucosamine, Chitobiose and Lacto-N-biose uptake;
N-Acetylglucosamine HMP;1;NamN;PTS system, mannose/N-acetylglucosamine-specific IID component;Carbohydrate metabolism;N-Acetylglucosamine, Chitobiose and Lacto-N-biose utilization;N-Acetylglucosamine, Chitobiose and Lacto-N-biose uptake;
N-Acetylglucosamine HMP;1;LnpA;Lacto-N-biose phosphorylase (EC 2.4.1.211);Carbohydrate metabolism;N-Acetylglucosamine, Chitobiose and Lacto-N-biose utilization;N-Acetylglucosamine, Chitobiose and Lacto-N-biose catabolism;
N-Acetylglucosamine HMP;1;LnpA2;1,3-beta-galactosyl-N-acetylhexosamine phosphorylase (EC 2.4.1.211);Carbohydrate metabolism;N-Acetylglucosamine, Chitobiose and Lacto-N-biose utilization;N-Acetylglucosamine, Chitobiose and Lacto-N-biose catabolism;
N-Acetylglucosamine HMP;1;LnpC;UTP-hexose-1-phosphate uridylyltransferase involved in lacto-N-biose utilization, predicted;Carbohydrate metabolism;N-Acetylglucosamine, Chitobiose and Lacto-N-biose utilization;N-Acetylglucosamine, Chitobiose and Lacto-N-biose catabolism;
N-Acetylglucosamine HMP;1;LnpD;UDP-hexose 4-epimerase involved in lacto-N-biose utilization;Carbohydrate metabolism;N-Acetylglucosamine, Chitobiose and Lacto-N-biose utilization;N-Acetylglucosamine, Chitobiose and Lacto-N-biose catabolism;
N-Acetylglucosamine HMP;1;LnbA;Predicted galacto-N-biose-, lacto-N-biose, chitobiose ABC transporter, periplasmic substrate-binding protein;Carbohydrate metabolism;N-Acetylglucosamine, Chitobiose and Lacto-N-biose utilization;N-Acetylglucosamine, Chitobiose and Lacto-N-biose uptake;
N-Acetylglucosamine HMP;1;LnbB;Predicted galacto-N-biose-, lacto-N-biose, chitobiose ABC transporter, permease component 1;Carbohydrate metabolism;N-Acetylglucosamine, Chitobiose and Lacto-N-biose utilization;N-Acetylglucosamine, Chitobiose and Lacto-N-biose uptake;
N-Acetylglucosamine HMP;1;LnbC;Predicted galacto-N-biose-, lacto-N-biose, chitobiose ABC transporter, permease component 2;Carbohydrate metabolism;N-Acetylglucosamine, Chitobiose and Lacto-N-biose utilization;N-Acetylglucosamine, Chitobiose and Lacto-N-biose uptake;
N-Acetylglucosamine HMP;1;LNB1_A;Lacto-N-biose and Galacto-N-biose ABC transporter 1, periplasmic substrate-binding protein;Carbohydrate metabolism;N-Acetylglucosamine, Chitobiose and Lacto-N-biose utilization;N-Acetylglucosamine, Chitobiose and Lacto-N-biose uptake;
N-Acetylglucosamine HMP;1;LNB1_B;Lacto-N-biose and Galacto-N-biose ABC transporter 1, permease component 1;Carbohydrate metabolism;N-Acetylglucosamine, Chitobiose and Lacto-N-biose utilization;N-Acetylglucosamine, Chitobiose and Lacto-N-biose uptake;
N-Acetylglucosamine HMP;1;LNB1_C;Lacto-N-biose and Galacto-N-biose ABC transporter 1, permease component 2;Carbohydrate metabolism;N-Acetylglucosamine, Chitobiose and Lacto-N-biose utilization;N-Acetylglucosamine, Chitobiose and Lacto-N-biose uptake;
N-Acetylglucosamine HMP;1;LNB2_A;Lacto-N-biose and Galacto-N-biose ABC transporter 2, periplasmic substrate-binding protein;Carbohydrate metabolism;N-Acetylglucosamine, Chitobiose and Lacto-N-biose utilization;N-Acetylglucosamine, Chitobiose and Lacto-N-biose uptake;
N-Acetylglucosamine HMP;1;LNB2_B;Lacto-N-biose and Galacto-N-biose ABC transporter 2, permease component 1;Carbohydrate metabolism;N-Acetylglucosamine, Chitobiose and Lacto-N-biose utilization;N-Acetylglucosamine, Chitobiose and Lacto-N-biose uptake;
N-Acetylglucosamine HMP;1;LNB2_C;Lacto-N-biose and Galacto-N-biose ABC transporter 2, permease component 2;Carbohydrate metabolism;N-Acetylglucosamine, Chitobiose and Lacto-N-biose utilization;N-Acetylglucosamine, Chitobiose and Lacto-N-biose uptake;
N-Acetylglucosamine HMP;1;Hex1;Exo-beta-(1-3/1-4/1-6)-N-acetylglucosaminidase, GH20;Carbohydrate metabolism;N-Acetylglucosamine, Chitobiose and Lacto-N-biose utilization;N-Acetylglucosamine, Chitobiose and Lacto-N-biose catabolism;
N-Acetylglucosamine HMP;1;Hex2;Exo-beta-(1-3/1-4)-N-acetylglucosaminidase, GH20;Carbohydrate metabolism;N-Acetylglucosamine, Chitobiose and Lacto-N-biose utilization;N-Acetylglucosamine, Chitobiose and Lacto-N-biose catabolism;
N-Acetylglucosamine HMP;1;BbnI;Extracellular exo-beta-(1-3)-N-acetylglucosaminidase, GH20;Carbohydrate metabolism;N-Acetylglucosamine, Chitobiose and Lacto-N-biose utilization;N-Acetylglucosamine, Chitobiose and Lacto-N-biose catabolism;
N-Acetylglucosamine HMP;1;BbnII;Extracellular exo-beta-(1-6)-N-acetylglucosaminidase, GH20;Carbohydrate metabolism;N-Acetylglucosamine, Chitobiose and Lacto-N-biose utilization;N-Acetylglucosamine, Chitobiose and Lacto-N-biose catabolism;
